Handle,Title,Image_Position,Filename,FAL_URL,Local_Path,Alt_Text,Prompt,Status
clamp-on-power-bar-and-usb-charging-station,Clamp-On Power Bar and USB Charging Station,2,clamp-on-power-bar-and-usb-charging-station-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f1/JoEr4BG5cBO4kAslq8AZ7.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/clamp-on-power-bar-and-usb-charging-station-gen-2.jpg,Clamp-On Power Bar and USB Charging Station - Studio White,"Professional product photography of Clamp-On Power Bar and USB Charging Station on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
clamp-on-power-bar-and-usb-charging-station,Clamp-On Power Bar and USB Charging Station,3,clamp-on-power-bar-and-usb-charging-station-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f1/FWaPvpl5VXuHty00Mnxh4.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/clamp-on-power-bar-and-usb-charging-station-gen-3.jpg,Clamp-On Power Bar and USB Charging Station - Office Setting,"Clamp-On Power Bar and USB Charging Station in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
clamp-on-power-bar-and-usb-charging-station,Clamp-On Power Bar and USB Charging Station,4,clamp-on-power-bar-and-usb-charging-station-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f1/mbmO5-ySIjhpCOsYB5Cjd.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/clamp-on-power-bar-and-usb-charging-station-gen-4.jpg,Clamp-On Power Bar and USB Charging Station - Detail Close-Up,"Close-up detail shot of Clamp-On Power Bar and USB Charging Station, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
file-buddy-swivel-stool-black-vinyl,File Buddy Swivel Stool Black Vinyl,2,file-buddy-swivel-stool-black-vinyl-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f1/FLSTrhJioQDesKVD61Jgt.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/file-buddy-swivel-stool-black-vinyl-gen-2.jpg,File Buddy Swivel Stool Black Vinyl - Studio White,"Professional product photography of File Buddy Swivel Stool Black Vinyl on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
file-buddy-swivel-stool-black-vinyl,File Buddy Swivel Stool Black Vinyl,3,file-buddy-swivel-stool-black-vinyl-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f2/zBvt-24KB5xgApAs5bUFs.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/file-buddy-swivel-stool-black-vinyl-gen-3.jpg,File Buddy Swivel Stool Black Vinyl - Office Setting,"File Buddy Swivel Stool Black Vinyl in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
file-buddy-swivel-stool-black-vinyl,File Buddy Swivel Stool Black Vinyl,4,file-buddy-swivel-stool-black-vinyl-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f2/XvZXADQGbBzFqojs7tMxN.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/file-buddy-swivel-stool-black-vinyl-gen-4.jpg,File Buddy Swivel Stool Black Vinyl - Detail Close-Up,"Close-up detail shot of File Buddy Swivel Stool Black Vinyl, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46""",2,polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f2/Mf4K9gIpYrtY-ed9-vYPb.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1-gen-2.jpg,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46"" - Studio White","Professional product photography of Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46"" on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46""",3,polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f2/BdMmoOGDABy-S7Z21xWOY.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1-gen-3.jpg,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46"" - Office Setting","Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46"" in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46""",4,polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f2/ZikfCb1ZofgbSfJS1JCBX.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/polycarbonate-chairmat-for-hard-floors-hard-floor-60x-46-1-gen-4.jpg,"Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46"" - Detail Close-Up","Close-up detail shot of Polycarbonate Chairmat for Hard Floors - Hard Floor 60""x 46"", shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
student-desk-1,Student Desk,2,student-desk-1-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f3/qO5oX1VDKovAUmUehx_1x.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/student-desk-1-gen-2.jpg,Student Desk - Studio White,"Professional product photography of Student Desk on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
student-desk-1,Student Desk,3,student-desk-1-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f3/BAKSSBsoMIIB5hk8yqu2v.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/student-desk-1-gen-3.jpg,Student Desk - Office Setting,"Student Desk in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
student-desk-1,Student Desk,4,student-desk-1-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f3/LgHavM2e7hyk10lYDcDIt.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/student-desk-1-gen-4.jpg,Student Desk - Detail Close-Up,"Close-up detail shot of Student Desk, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
mvl2732-annapolis-high-back-luxhide-tilter,MVL2732 Annapolis | High Back Luxhide Tilter,2,mvl2732-annapolis-high-back-luxhide-tilter-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f3/FLBrdy0afda02PyZ7MPeD.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mvl2732-annapolis-high-back-luxhide-tilter-gen-2.jpg,MVL2732 Annapolis | High Back Luxhide Tilter - Studio White,"Professional product photography of MVL2732 Annapolis | High Back Luxhide Tilter on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
mvl2732-annapolis-high-back-luxhide-tilter,MVL2732 Annapolis | High Back Luxhide Tilter,3,mvl2732-annapolis-high-back-luxhide-tilter-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f3/tQYwWqBLFgL00i5-rqnYB.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mvl2732-annapolis-high-back-luxhide-tilter-gen-3.jpg,MVL2732 Annapolis | High Back Luxhide Tilter - Office Setting,"MVL2732 Annapolis | High Back Luxhide Tilter in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
mvl2732-annapolis-high-back-luxhide-tilter,MVL2732 Annapolis | High Back Luxhide Tilter,4,mvl2732-annapolis-high-back-luxhide-tilter-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f3/pVnCmCAxm95k7B0fRLiNZ.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mvl2732-annapolis-high-back-luxhide-tilter-gen-4.jpg,MVL2732 Annapolis | High Back Luxhide Tilter - Detail Close-Up,"Close-up detail shot of MVL2732 Annapolis | High Back Luxhide Tilter, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
trent-tilter-chair-high-back-bonded-leather-2717-4,Trent Tilter Chair High Back Bonded Leather 2717-4,2,trent-tilter-chair-high-back-bonded-leather-2717-4-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f4/Uf1NwCXe0dZ1pTjStWJQQ.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/trent-tilter-chair-high-back-bonded-leather-2717-4-gen-2.jpg,Trent Tilter Chair High Back Bonded Leather 2717-4 - Studio White,"Professional product photography of Trent Tilter Chair High Back Bonded Leather 2717-4 on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
trent-tilter-chair-high-back-bonded-leather-2717-4,Trent Tilter Chair High Back Bonded Leather 2717-4,3,trent-tilter-chair-high-back-bonded-leather-2717-4-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f4/8vyRvqCwN7oz54jY34i9m.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/trent-tilter-chair-high-back-bonded-leather-2717-4-gen-3.jpg,Trent Tilter Chair High Back Bonded Leather 2717-4 - Office Setting,"Trent Tilter Chair High Back Bonded Leather 2717-4 in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
trent-tilter-chair-high-back-bonded-leather-2717-4,Trent Tilter Chair High Back Bonded Leather 2717-4,4,trent-tilter-chair-high-back-bonded-leather-2717-4-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f4/axo-GuNLirQEf8xTampbh.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/trent-tilter-chair-high-back-bonded-leather-2717-4-gen-4.jpg,Trent Tilter Chair High Back Bonded Leather 2717-4 - Detail Close-Up,"Close-up detail shot of Trent Tilter Chair High Back Bonded Leather 2717-4, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
flap-folding-chair-6775-1,Flap™ Folding Chair (6775),2,flap-folding-chair-6775-1-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f4/7U2DMtY74KaWuIK5VBARj.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/flap-folding-chair-6775-1-gen-2.jpg,Flap™ Folding Chair (6775) - Studio White,"Professional product photography of Flap™ Folding Chair (6775) on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
flap-folding-chair-6775-1,Flap™ Folding Chair (6775),3,flap-folding-chair-6775-1-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f4/BGk7BHIuW7P4d3hd3RvMY.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/flap-folding-chair-6775-1-gen-3.jpg,Flap™ Folding Chair (6775) - Office Setting,"Flap™ Folding Chair (6775) in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
flap-folding-chair-6775-1,Flap™ Folding Chair (6775),4,flap-folding-chair-6775-1-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f5/VMSOgRABH2et1rxiskU5i.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/flap-folding-chair-6775-1-gen-4.jpg,Flap™ Folding Chair (6775) - Detail Close-Up,"Close-up detail shot of Flap™ Folding Chair (6775), shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
privacy-desk-top-dividers,Privacy Desk Top Dividers,2,privacy-desk-top-dividers-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f5/IXkJGxaoitIZOZCs1bGNP.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/privacy-desk-top-dividers-gen-2.jpg,Privacy Desk Top Dividers - Studio White,"Professional product photography of Privacy Desk Top Dividers on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
privacy-desk-top-dividers,Privacy Desk Top Dividers,3,privacy-desk-top-dividers-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f5/UNpl3Ben3XkSX2yNJlzz2.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/privacy-desk-top-dividers-gen-3.jpg,Privacy Desk Top Dividers - Office Setting,"Privacy Desk Top Dividers in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
privacy-desk-top-dividers,Privacy Desk Top Dividers,4,privacy-desk-top-dividers-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f5/lpj89XWywiQzX33yJIq_n.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/privacy-desk-top-dividers-gen-4.jpg,Privacy Desk Top Dividers - Detail Close-Up,"Close-up detail shot of Privacy Desk Top Dividers, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
kneeling-chair-kcm1420,Kneeling Chair KCM1420,2,kneeling-chair-kcm1420-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f5/wft85WcF6CbfJxJkhI0kE.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/kneeling-chair-kcm1420-gen-2.jpg,Kneeling Chair KCM1420 - Studio White,"Professional product photography of Kneeling Chair KCM1420 on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
kneeling-chair-kcm1420,Kneeling Chair KCM1420,3,kneeling-chair-kcm1420-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f6/pRahdjh4yzkWpK3aWCX3I.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/kneeling-chair-kcm1420-gen-3.jpg,Kneeling Chair KCM1420 - Office Setting,"Kneeling Chair KCM1420 in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
kneeling-chair-kcm1420,Kneeling Chair KCM1420,4,kneeling-chair-kcm1420-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f6/v97uzpFjwgmbeDR5RFNZ4.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/kneeling-chair-kcm1420-gen-4.jpg,Kneeling Chair KCM1420 - Detail Close-Up,"Close-up detail shot of Kneeling Chair KCM1420, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
amigo-mesh-chair-otg10900blk,Amigo Mesh Chair OTG10900BLK,2,amigo-mesh-chair-otg10900blk-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f6/XZp6wN3oVg_FyzcCSCNQ5.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/amigo-mesh-chair-otg10900blk-gen-2.jpg,Amigo Mesh Chair OTG10900BLK - Studio White,"Professional product photography of Amigo Mesh Chair OTG10900BLK on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
amigo-mesh-chair-otg10900blk,Amigo Mesh Chair OTG10900BLK,3,amigo-mesh-chair-otg10900blk-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2f6/OyrbAsdM1sSPZSd5e5ByJ.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/amigo-mesh-chair-otg10900blk-gen-3.jpg,Amigo Mesh Chair OTG10900BLK - Office Setting,"Amigo Mesh Chair OTG10900BLK in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
amigo-mesh-chair-otg10900blk,Amigo Mesh Chair OTG10900BLK,4,amigo-mesh-chair-otg10900blk-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2f6/JYaJSj7upHsoEhChIJVJR.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/amigo-mesh-chair-otg10900blk-gen-4.jpg,Amigo Mesh Chair OTG10900BLK - Detail Close-Up,"Close-up detail shot of Amigo Mesh Chair OTG10900BLK, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
stacking-chair-duet-glb6621,Stacking Chair Duet GLB6621,2,stacking-chair-duet-glb6621-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2f6/DbX29FjeoX9XCRF1IktKZ.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/stacking-chair-duet-glb6621-gen-2.jpg,Stacking Chair Duet GLB6621 - Studio White,"Professional product photography of Stacking Chair Duet GLB6621 on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
